risk_continue,risk_early,risk_difference,risk_ratio,stay_balanced_risk_continue,stay_balanced_risk_early,stay_balanced_risk_difference,stay_balanced_risk_ratio,seed,converged
0.4156188593095743,0.4919239786228666,0.07630511931329226,1.1835939770395651,0.5505195946797513,0.5641794378178173,0.013659843138066008,1.0248126374975122,1309276673,1
0.4287974709366203,0.48935426661048137,0.060556795673861075,1.1412247034516951,0.5453795782042822,0.5562236558936916,0.010844077689409426,1.019883541890429,349954188,1
0.42614352281520773,0.49158159314549044,0.0654380703302827,1.1535587585562321,0.5449634411267088,0.5539212095338689,0.008957768407160116,1.016437374934069,884727498,1
0.4447950861973777,0.5053035317420733,0.060508445544695644,1.136036677162942,0.572529625419971,0.563306789399478,-0.009222836020493008,0.9838910763548214,977639316,1
0.3964231576041562,0.4776675810513157,0.08124442344715949,1.2049436867870498,0.5083846107891331,0.5472701294873318,0.03888551869819867,1.0764883866917985,1597559711,1
0.4200214647462311,0.5026434153982486,0.08262195065201755,1.1967088770140264,0.5381866766355332,0.5530593602863737,0.01487268365084049,1.027634804606864,2108221955,1
0.40971997842011004,0.48196111963491667,0.07224114121480663,1.17631832719842,0.5472150625478874,0.5554650509478896,0.008249988400002128,1.0150763181875684,400853531,1
0.4617240599369418,0.5369415313169168,0.07521747137997498,1.1629056787516066,0.5789127732560277,0.5969074368117505,0.017994663555722767,1.0310835490025791,468235138,1
0.41172770542763293,0.49046584629816864,0.07873814087053571,1.1912383836029588,0.544232854949294,0.5566635219086128,0.012430666959318826,1.0228407139449105,1810355472,1
0.4626356548020673,0.5092693175254469,0.0466336627233796,1.1007999756165165,0.5791743184207946,0.5838230972451833,0.004648778824388744,1.0080265624295364,1350216866,1
0.39500810682780924,0.4755464329779359,0.08053832615012668,1.2038903120163928,0.501211216587965,0.5288172158313446,0.027605999243379586,1.055078574321041,581462883,1
0.4241366009286683,0.49811584860893915,0.07397924768027087,1.1744231634767894,0.5535447425477599,0.5826609025519454,0.029116160004185487,1.0525994698643053,1043136634,1
0.41857571609430366,0.4940559090085281,0.07548019291422442,1.1803262588153083,0.5407817892944944,0.5670787741744286,0.02629698487993426,1.0486277189811466,821926343,1
0.4315858358493143,0.5120132985423409,0.08042746269302659,1.1863533415890584,0.5486806646275899,0.5815210662594661,0.03284040163187618,1.0598533969739323,1434463084,1
0.4215008810459823,0.520307928315685,0.09880704726970263,1.2344171784991442,0.5554199851485713,0.6034817022120436,0.04806171706347229,1.0865322068859586,1296581165,1
0.46297490377795364,0.5063772174740091,0.04340231369605546,1.0937465796566623,0.583423790646527,0.5690047203034201,-0.014419070343106966,0.9752854261785788,1562997244,1
0.4099204215683365,0.49645791222507757,0.08653749065674105,1.2111080251275421,0.5534839486928815,0.5628577412505135,0.009373792557631933,1.0169359790464914,998083499,1
0.426430982482284,0.47931014081805867,0.05287915833577467,1.1240040252890666,0.5633568710663578,0.5676800232742079,0.004323152207850067,1.0076739140496627,931037740,1
0.4502453566774456,0.4991863331057691,0.04894097642832351,1.1086984589679727,0.5734863949816134,0.5768119413944558,0.0033255464128424395,1.0057988235500321,1885658814,1
0.42906189154037855,0.4705506616044466,0.04148877006406804,1.0966964693954033,0.5752677893693823,0.5470899167452645,-0.02817787262411775,0.9510178161460999,1901188435,1
0.42215449821018713,0.5048053686237178,0.0826508704135307,1.195783464973005,0.5596048827039238,0.5613756457984836,0.001770763094559813,1.0031643095857272,57583692,1
0.4426983679209442,0.5282942538478012,0.08559588592685696,1.1933503534897658,0.5661382612346405,0.6027985264819815,0.036660265247341006,1.0647549684548645,60477134,1
0.4274146645877598,0.49599347979456987,0.06857881520681008,1.160450309473949,0.5592851356938863,0.5562454121497016,-0.0030397235441846915,0.9945649842089699,1810849391,1
0.43493700681277014,0.502224249370946,0.06728724255817586,1.1547057194586834,0.5533136396357489,0.5856860797611875,0.032372440125438606,1.0585064921709677,1696263766,1
0.4254404581993814,0.5278396777933385,0.10239921959395709,1.2406898958960033,0.5756995864240217,0.6040710560372139,0.028371469613192146,1.0492817265849061,729751242,1
0.4360068576957883,0.5117465147692425,0.0757396570734542,1.1737120775432837,0.5566646166579262,0.5790381704187317,0.02237355376080552,1.04019216075764,916353796,1
0.43942521863386663,0.5095697352638426,0.070144516629976,1.159627881276475,0.5730211869233379,0.5843951736216298,0.011373986698291927,1.0198491555946843,918708277,1
0.4429574509900795,0.5087829145935685,0.06582546360348901,1.1486044843728416,0.5561767975492377,0.5803572118115375,0.024180414262299887,1.0434761291173051,721772333,1
0.43237354520822735,0.511684660489231,0.07931111528100365,1.1834319332437606,0.5688161529840337,0.6003060046948412,0.03148985171080754,1.055360333115736,269797787,1
0.45572343877260635,0.5097904311319925,0.05406699235938617,1.1186399200905797,0.5791995524670771,0.5842754926317866,0.005075940164709469,1.0087637156194074,1156325658,1
0.4261725215056116,0.5148695508883133,0.08869702938270174,1.2081247028066164,0.5778126225854016,0.5995799017412082,0.021767279155806674,1.0376718650735073,1130702766,1
0.46080902710111926,0.5063528274823226,0.045543800381203314,1.0988344361821916,0.577375923398824,0.586024656877083,0.008648733478259008,1.0149793802057883,252776599,1
0.3911362351316539,0.48470415898011143,0.09356792384845752,1.2392208019718838,0.5521574081953735,0.5752609932911874,0.023103585095813894,1.0418423890595325,985738092,1
0.46039223854934375,0.5182451888537082,0.05785295030436444,1.1256601338168821,0.5797900610713959,0.5690114062868294,-0.01077865478456641,0.9814093833125589,1536078450,1
0.44365199482161705,0.4977548286504949,0.05410283382887787,1.121948812268119,0.5752147389705509,0.5681878194023585,-0.007026919568192347,0.9877838325548329,1884763511,1
0.45381698878273924,0.505859014086824,0.05204202530408475,1.1146762386390066,0.5830945042541003,0.5905952466350336,0.007500742380933345,1.0128636821753763,1357618177,1
0.43082280224565817,0.4889274995533519,0.05810469730769374,1.134869131821305,0.5788070508422354,0.5751225314784139,-0.0036845193638215257,0.9936342873528232,135970238,1
0.4195483032571161,0.5118788158074739,0.09233051255035774,1.2200712333563506,0.5600442631231554,0.5874400722727042,0.027395809149548866,1.048917221286712,1032708099,1
0.44123609179836804,0.5075801384171132,0.06634404661874521,1.150359519205112,0.5718626515847481,0.6011643782034862,0.02930172661873809,1.0512390983001547,1818650188,1
0.43894574415810156,0.5103528075442312,0.07140706338612962,1.162678564119783,0.5713178955050722,0.5713708094979832,5.291399291107446e-05,1.000092617426003,604585751,1
0.42747578284319016,0.5106300405673616,0.08315425772417145,1.1945239030176236,0.5510017901066759,0.5857856730945479,0.03478388298787194,1.0631284391673894,37959625,1
0.44864238193963246,0.5207974891087815,0.07215510716914908,1.1608298949760345,0.5809469626006957,0.5924545704434478,0.011507607842752177,1.0198083621803213,1440846160,1
0.42830723833246703,0.49256243747324874,0.0642551991407817,1.1500212776952992,0.5650901287290537,0.5599630398958501,-0.005127088833203675,0.9909269538210922,208335831,1
0.4366036320677409,0.5133327114178922,0.07672907935015127,1.1757408177911044,0.5729835621338851,0.5845097130536647,0.011526150919779599,1.020116023707302,746422743,1
